author_id;author_name;gender;img_url;about;country_name;country_region;country_id
3974;Robert Genat;male;https://images.gr-assets.com/authors/1250493290p7/11394.jpg;Mike Bennett is the our-time Parsec Award winning author o Underwood and Flinch Blood and Smoke Hall o Mirrors and One Among the Sleepless. He lives in Wexord Ireland. Mike likes immersing himsel in all kinds o horror and thriller stories. He also likes traditional pubs cooking and ventriloquism - as long as the doll's eyes don't start ollowing him around the room.Amazon proile (a target=;France;Europe;8
3975;Jim Morrison;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
3976;Mary B. Morrison;unknown;https://images.gr-assets.com/authors/1428326023p7/4881250.jpg;STEVIE PHILLIPS author o Judy &amp;United States;North America;11
3977;William T. Vollmann;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Burton Leon ;France;Europe;8
3978;Ardene Robinson Vollman;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
3979;Louis-Ferdinand Céline;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Spain;Europe;7
3980;Steve Kokker;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
3981;Paul Robert Magocsi;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
3982;Joseph Rothschild;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
3983;Richard Nebesky;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
3984;Michel Noël;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
3985;Eli Valley;female;https://images.gr-assets.com/authors/1400354944p7/7350085.jpg;;France;Europe;8
3986;Ward Larsen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
3987;Nella Larsen;female;https://images.gr-assets.com/authors/1207581630p7/416006.jpg;Margaret Jane Pauley is an American television journalist and has been involved in news reporting since 1975. She is most known or her 13 year tenure on NBC's Today program and later 12 years o Dateline NBC and has acknowledged publicly her struggle with mental health and bipolar disorder.;Canada;North America;12
3988;Karen Larsen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
3989;Michael Larsen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
3990;Ray Larsen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
3991;David L. Larsen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
3992;Deborah Larsen;female;https://images.gr-assets.com/authors/1446958218p7/14108036.jpg;Amy is a graduate o Clark University and the University o Chicago. Her iction and poetry have been published in Other Voices Lilith Puerto del Sol Zeek Storyscape The Bloomsbury Anthology o Contemporary Jewish Poetry and elsewhere. She has received a Literary Fellowship and Residency rom the Bronx Council on the Arts and an Arts Fellowship rom the Drisha Institute or Jewish Education. Amy lives with her amily on the edge o the Hudson River in New York City. The Beautiul Possible is her irst novel.;Spain;Europe;7
3993;Larissa Rudova;male;https://images.gr-assets.com/authors/1337473053p7/4112244.jpg;Robb Grindsta's highly anticipated second novel CARRY ME AWAY published September 2013 through Evolved Publishing (print and ebook).His acclaimed debut novel HANNAH'S VOICE launched January 2013 to rave reviews.He has had more than a dozen short stories published in various anthologies and magazines including the award-winning DESERT RAIN his only horror story. Several o his articles on the crat o writing iction have appeared in proessional writing and editing publications and websites in the U.S. U.K. and Australia.Robb's career as a newspaper editor publisher and manager has taken him rom Phoenix Arizona to small towns in North Carolina and Texas and rom seven years in Washington D.C. to ive years in Asia. He now resides in a small community in Wisconsin where he manages a group o community newspaper. The variety o places he has lived and visited serve as settings or the characters who invade his head.Robb has edited iction and non-iction or published agented and indie authors rom the U.S. U.K. Australia Canada Europe and the Middle East. ;South Africa;Africa;1
3994;Boris Pasternak;female;https://images.gr-assets.com/authors/1398456088p7/7832863.jpg;Laurie writes or children o all ages. She is dedicated to inspiring and empowering young readers through noniction and iction that educates as well as entertains. ;United States;North America;11
3995;Christopher Barnes;male;https://images.gr-assets.com/authors/1276734925p7/21049.jpg;Robert Charles Benchley was an American humorist best known or his work as a newspaper columnist and ilm actor. From his beginnings at the Harvard Lampoon while attending Harvard University through his many years writing essays and articles or Vanity Fair and The New Yorker and his acclaimed short ilms Benchley's style o humor brought him respect and success during his lie rom New York City and his peers at the Algonquin Round Table to contemporaries in the burgeoning ilm industry.Benchley is best remembered or his contributions to The New Yorker where his essays whether topical or absurdist inluenced many modern humorists. He also made a name or himsel in Hollywood when his short ilm How to Sleep was a popular success and won Best Short Subject at the 1935 Academy Awards and his many memorable appearances in ilms such as Alred Hitchcock's Foreign Correspondent and a dramatic turn in Nice Girl?. His legacy includes written work and numerous short ilm appearances.;India;Asia;3
3996;Catherine Ciepiela;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
3997;Lazar Fleishman;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
3998;Mary F. Rowland;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
3999;Justin Weir;male;https://images.gr-assets.com/authors/1441338576p7/58252.jpg;Lyle W. Dorsett received his B.A. in history (1960) and M.A. in history (1962) rom the University o Missouri-Kansas City and his Ph.D. in history rom the University o Missouri-Columbia (1965). He began his teaching career at the University o Missouri moving briely to the Univ. o Southern Caliornia and University o Colorado at Denver beore he joined the history department at the University o Denver.;United States;North America;11
4000;Richard Rohr;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
4001;Thomas Wolfe;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
4002;David Herbert Donald;male;https://images.gr-assets.com/authors/1247655420p7/41202.jpg;David B. Coe is an author o antasy novels and short stories. He lives with his wie Nancy Berner and their two daughters on the Cumberland Plateau in Tennessee.He has begun writing a new historical antasy series under the pen name =;Brazil;South America;4
4003;Howard Korder;unknown;https://images.gr-assets.com/authors/1398066879p7/4092655.jpg;;Japan;Asia;5
4004;Stephen A. Black;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Phyllis Eisenstein was born in Chicago in 1946 and except or two years in Germany and one winter in Upper Michigan as an Air Force wie has spent her lie there. In her early student days she worked as a butcher grocery clerk bowling alley pin-setter and tutor. She dropped out o college to join her new husband Alex overseas eventually selling two stories in 1969 the irst being a collaboration with Alex that appeared in Robert Silverberg's New Dimensions 1. Ten years later ater her third novel was published she went back to school to acquire a degree in Anthropology rom the University o Illinois. Phyllis got her irst taste o teaching while assisting Roger Zelazny at the Indiana University Writers Conerence in 1977 and went on to teach SF and antasy writing at the Clarion Science Fiction Writers Workshop Oakton Community College and the Writers Digest School. For more than a dozen years she has been a member o the aculty o Columbia College Chicago where she also edited two volumes o Spec-Lit a sot cover anthology showcasing SF by her students and others which sold through bookstores nationally. In 1999 the school honored her with its ;United Kingdom;Europe;6
4005;Doris Alexander;unknown;https://images.gr-assets.com/authors/1332725528p7/5783862.jpg;I've always read antasy and that's what I thought I would write and it's what I've tried to write. Somehow though my stories have come down usually a bit more on the paranormal side. That's just as un though and there are a lot o people interested in that genre!I'm based in Scotland and while the weather is sometimes no un at all it's a gorgeous place to be.;Canada;North America;12
4006;Norman Mailer;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
4007;Lynda La Plante;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
4008;F. Washington Brown;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
4009;James Hamilton-Paterson;female;https://images.gr-assets.com/authors/1560650468p7/1959608.jpg;See =;United Kingdom;Europe;6
4010;Catherine DiMercurio Dominic;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;;Germany;Europe;2
4011;Bruce L. Kinzer;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4012;Harriet I. Flower;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
4013;Helen Deutsch;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
4014;Edward Callan;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
4015;Erin McCarthy;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
4016;Jenny McCarthy;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4017;Pete McCarthy;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Germany;Europe;2
4018;Kamran Nazeer;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
4019;James Stuart Bell;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
4020;W. Michael Kelley;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
4021;David Mamet;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Abbas Maroui (Persian: =;Canada;North America;12
4022;Diane Conway;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
4023;Mary Roach;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
4024;Iain Levison;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4025;Christopher J. Gallagher;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4026;Sherry Shahan;male;https://images.gr-assets.com/authors/1322105176p7/169170.jpg;;South Africa;Africa;1
4027;Bob Condron;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
4028;P.G. Wodehouse;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4029;Grant Stoddard;male;https://images.gr-assets.com/authors/1348306088p7/6537009.jpg;Swami Venkatesananda (Parthsarathy as he was known then) was born in Tanjore on December 29th 1921 to a South Indian Brahmin amily. He learned Sanskrit at an early age rom his uncle and grandather and used to love to take part in religious observances. He was not only scholarly but ull o un (a trait which endeared him in later lie when as a Swami he travelled in the West illustrating the everyday concepts we live by with his humorous stories.) At the age o ourteen he discovered a book by Swami Sivananda in a bookshop. He was so impressed that he wrote to Swami Sivananda asking i he could join him in his ashram. Swami Sivananda told him to inish his education and then come to Rishikesh.On leaving school he studied shorthand and typing coming irst in the examination. Ater working or the Madras Corporation he obtained the position o Private Secretary to the Minister o War in Calcutta;Germany;Europe;2
4030;Dan Stiff;female;https://images.gr-assets.com/authors/1311271194p7/3387889.jpg;Jasmine Richards was born in London grew up in a library and was the irst in her amily to go to university. Ater graduating rom Oxord and ollowing a brie stint at New Scotland Yard Jasmine chose a career in publishing over being the next Sherlock Holmes. Today she's a senior editor at a leading British publishing house. She now lives in Oxordshire with her husband in an old wool mill. The Book o Wonders is her irst novel and she would love to know what you think about it. Her website is a target=;Italy;Europe;10
4031;Mary Jane Hamilton;female;https://images.gr-assets.com/authors/1482247050p7/677976.jpg;Heather Ross is an illustrator and abric designer. She lives in New York City and the Catskill Mountains.;United States;North America;11
4032;Jane Hamilton-Merritt;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
4033;Richard Brautigan;female;https://images.gr-assets.com/authors/1442889748p7/7107538.jpg;Anjali Kirpalani is a twenty-six year old dreamer. Like the protagonist o her debut novel Never say Never she is 5'2 and has rizzy hair but has never allen or her best riend's boyriend (Even i she has she promises she's never done anything about it). Born in India she lived in South Arica or 8 years and inally came back to Mumbai in 2008. She has had various jobs ranging rom Radio Jockeying Business Management Marketing TV Reporting Print Journalism and Voice-Over Artistry. Currently working with ET NOW writing has been the one constant in her lie. She grabs any opportunity she can to travel (This passion has led her to iteen countries so ar and she aims to cover the entire world). She also loves Reading Eating and Watching back-to-back episodes o Master che Australia as a guilty pleasure.Anjali's bestselling debut novel 'Never Say Never' has received praise rom readers and the media or being resh humorous and ast-paced. Anjali's story 'Reality Check' is also a part o an anthology o short stories '25 Strokes o Kindness' published by Grapevine India in October 2013. ;United States;North America;11
4034;Ianthe Brautigan;male;https://images.gr-assets.com/authors/1345356733p7/1787175.jpg;A doctor by proession Anirban was born and brought up in Ranchi and has at various points in his lie called Mumbai New York City Atlanta and Rochester home. He was assistant proessor o medicine at the University o Rochester NY till he packed his bags and returned to India in 2007. Other than writing he is passionate about music. He now lives with his wie and two children in Kolkata.;Brazil;South America;4
4035;Eudora Welty;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
4036;Suzanne Marrs;male;https://images.gr-assets.com/authors/1445130236p7/14547215.jpg;Sam Richard is the owner o Weirdpunk Books. He is the editor o Zombie Punks Fuck O and the co-editor o The New Flesh: A Literary Tribute to David Cronenberg and Hybrid Moments: A Literary Tribute to the Misits. His writing has appeared in such varied publications as Strange Stories o the Sea Lazermall Breaking Bizarro Dark Moon Digest and many others. Recently a widower his primary ocus is on writing weird transgressive horror with an emphasis on grie. He slowly rots in Minneapolis MN with his dog Nero. His debut short-story collection To Wallow in Ash &amp;Canada;North America;12
4037;Peggy Whitman Prenshaw;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4038;Ruth D. Weston;male;https://images.gr-assets.com/authors/1459883934p7/1170979.jpg;Kevin Strange is a two time nominee o the Wonderland Book Award or excellence in bizarro iction recipient o the 2014 editor's choice award in the Lewis and Clark college literary magazine The Peppermint Rooster Review and his short story THE TWINS was listed on TangentOnline.com's 2015 year end recommended reading list.He is the author o 18 books and the writer/director o 7 ilms. He loves schlocky B-movies cult iction and Iron Maiden records.;France;Europe;8
4039;Peter Schmidt;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;JAMES ROY DALEY is a writer editor and musician. He studied ilm at the Toronto Film School music at Humber College and English at the University o Toronto. He is the author o Terror Town Into Hell 13 Drops o Blood Zombie Kong and The Dead Parade. In 2009 he ounded Books o the Dead Press where he enjoyed immediate success working with many o the biggest names in horror. He edited anthologies such as Zombie Kong - Anthology Best New Vampire Tales Classic Vampire Tales and the Best New Zombie Tales series. ;United Kingdom;Europe;6
4040;Anne Fadiman;male;https://images.gr-assets.com/authors/1222111223p7/130045.jpg;John Everson is the Bram Stoker Award-winning author o the novels Covenant Sacriice The 13th Siren and The Pumpkin Man all released by Dorchester/Leisure Books in paperback. His sixth novel NightWhere was a 2012 Bram Stoker Award Finalist. Other novels include The Family Tree Violet Eyes Redemption and The House By The Cemetery. His 11th novel The Devil's Equinox was released by Flame Tree Press in June 2019. He is also the creator o the characters Danika and Mila Dubov now seen on the new Netlix series V-Wars based on the books and comics created and edited by Jonathan Maberry.A wide selection o his short iction has been collected in six short story collections - Sacriicing Virgins (Samhain Publishing 2015) Deadly Nightlusts (Blasphemous Books 2010) Creeptych (Delirium Books 2010) Needles &amp;Australia;Oceania;9
4041;Noam Chomsky;male;https://images.gr-assets.com/authors/1473342089p7/171921.jpg;Robert Devereaux made his proessional debut in Pulphouse magazine in the late 1980's attended the 1990 Clarion West Writers Workshop and soon placed stories in such major venues as Crank! Weird Tales and Dennis Etchison's anthology MetaHorror.Two o his stories made the inal ballot or the Bram Stoker and World Fantasy Awards. Robert has a well-deserved reputation as an author who pushes every envelope though he would claim with a stage actor's assurance that as long as one's writing illuminates characters in all their kinks quirks kindnesses and extremes the imagination must be ree to explore nasty places as well as nice or what's the point? His irst novel Deadweight interweaves a King-like plot penile implants and splatterpunk extremes o sex and violence managing all the while to be a sensitive spot-on portrayal o an abused woman incapable o relinquishing her role as victim.Walking Wounded his next novel explores the dilemma o a good woman able to heal with her hands but also to harm even unto death whose discovery that her husband is cheating on her moves her against her every humane impulse to activate his Huntington's Disease and take him down.Robert went on to shock the bluenoses with Santa Steps Out in which Santa Claus's gradual recall o his prior existence as Pan leads to an aair with the Tooth Fairy while a voyeuristic Easter Bunny tries to twitch and wiggle his way into Mrs. Claus's good graces. Santa Steps Out which won much praise or its mythological underpinnings and the breathtaking sweep o its transgressions also had the honor o being banned in that cultural backwater o intolerance and censoriousness known as Cincinnati.Robert's ourth novel Caliban borrows a page rom John Gardner's Grendel to retell Shakespeare's Tempest through Caliban's eyes.Robert lives in sunny northern Colorado with the delightul Victoria and their melodious cat Sigried making up stu that tickles his ancy and he hopes those o his readers. ;Germany;Europe;2
4042;Peter Collier;male;https://images.gr-assets.com/authors/1349930616p7/11508.jpg;Gary A. Braunbeck is a proliic author who writes mysteries thrillers science iction antasy horror and mainstream literature. He is the author o 19 books;Brazil;South America;4
4043;Ian   Robinson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
4044;Neilson Voyne Smith;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4045;Raphael Salkie;male;https://images.gr-assets.com/authors/1441307548p7/2220951.jpg;I was born in NJ grew up in OH and have lived in the Chicago suburbs since 1986.I write predominantly horror iction and some poetry enjoy photography early tech adopter movie lover and aspiring ilmmaker.Contact me with any o your questions comments or eedback:robropars@gmail.com;Italy;Europe;10
4046;Amitabha Das Gupta;male;https://images.gr-assets.com/authors/1240813060p7/2912884.jpg;Je Burk lives in Portland OR where he edits the Magazine o Bizarro Fiction. He writes Bizarro iction and is the author o Shatnerquake.;United Kingdom;Europe;6
4047;Shirley Rousseau Murphy;male;https://images.gr-assets.com/authors/1402209893p7/126440.jpg;Jason S. Hornsby is the author o the horror novels ;Japan;Asia;5
4048;Jean-Jacques Rousseau;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
4049;James A. Michener;male;https://images.gr-assets.com/authors/1257838639p7/109946.jpg;Georey McSkimming is the author o both the Cairo Jim and Joscelyn Osgood series eaturing an archaeologist and his light attendant riend. Georey's verse has been published in the NSW and Victorian School Magazines. He is currently working on a stage adaptation o Cairo Jim on the Trail to ChaCha Muchos (in conjunction with St Martins: THe Victorian Centre or Youth Arts) and a new Jocelyn Osgood adventure.He has travelled widely in order to research or his books including Egypt Peru Tanzania (including Zanzibar) Greece Mexico Turkey Italy Singapore and other locations.;Australia;Oceania;9
4050;Peter Irons;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
4051;Thomas J. Billitteri;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
4052;Michael J. Perry;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
4053;Pat Robertson;unknown;https://images.gr-assets.com/authors/1424785486p7/7882362.jpg;Ravish Kumar is an Indian TV anchor writer and journalist who covers topics pertaining to Indian politics and society.He was born in a small district called ;South Africa;Africa;1
4054;John Grogan;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Maya Bathija has been a journalist or more than a decade contributing to magazines such as Mercedes-Benz India and Global Gujarati. Personality proiles have always been her orte and she ably headed her amily magazine the Sindhian or thirteen years compiling content and writing a popular column called 'MayaSpeak'. She has travelled the world to interview proessionals in top positions and subject experts. She currently travels extensively as a travel consultant with FWD Lie and continues to write autobiographies and memoirs. This is her irst business book.;India;Asia;3
4055;Don Taylor;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
4056;Emily Scott Pottruck;male;https://images.gr-assets.com/authors/1442985536p7/8572787.jpg;;France;Europe;8
4057;Antonio Buero;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Rama Bijapurkar is one o India's most respected thought leaders on market strategy and consumer related issues in India. She is also a keen commentator on social and cultural changes in the evolving liberalizing India. She has her own market strategy consulting practice and works with an impressive list o Indian and global companies guiding the development o their business-market strategies. She describes her mission as bringing ;United States;North America;11
4058;David Johnston;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
4059;Catherine O'Leary;female;https://images.gr-assets.com/authors/1573682336p7/16318045.jpg;;Germany;Europe;2
4060;Antonio Buero Vallejo;male;https://images.gr-assets.com/authors/1330499339p7/458316.jpg;Nicholas Culpeper was an English botanist herbalist physician and astrologer. His published books include The English Physician (1652) and the Complete Herbal (1653) which contain a rich store o pharmaceutical and herbal knowledge and Astrological Judgement o Diseases rom the Decumbiture o the Sick (1655) which is one o the most detailed documents we have on the practice o medical astrology in Early Modern Europe.Culpeper spent the greater part o his lie in the English outdoors cataloging hundreds o medicinal herbs. He criticized what he considered the unnatural methods o his contemporaries writing: ;Italy;Europe;10
4061;Manuel Seco;female;https://images.gr-assets.com/authors/1520118405p7/17766384.jpg;Born in the Midlands I grew up in East Anglia and am now irmly lodged in the North West o England. My irst writing achievement was my Brownie badge and ater that I've never let go o the dream o becoming o an author. Once a librarian and caretaker o books I'm now a teller o tales and want to share with you the secrets that hide in the pages o my books.;India;Asia;3
4062;Thurston Clarke;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Librarian Note: There is more than one author in the GoodReads database with this name. =;Italy;Europe;10
4063;Terry C. Johnston;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4064;Margot Adler;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
4065;Linda    Smith;unknown;https://images.gr-assets.com/authors/1407359502p7/7143933.jpg;;Canada;North America;12
4066;Hugh Ruppersburg;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
4067;Shirley Hazzard;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
4068;Eli Maor;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4069;William Sheehan;male;https://images.gr-assets.com/authors/1407074293p7/26005.jpg;;Australia;Oceania;9
4070;David Sellers;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4071;Andrew Washburn Mead;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4072;Milton Babbitt;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4073;Bob Babbitt;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Italy;Europe;10
4074;Bruce Babbitt;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
4075;Jennifer Allison;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4076;Elizabeth Mayne;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
4077;Ira Levin;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4078;Chinua Achebe;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
4079;Pema Chödrön;female;https://images.gr-assets.com/authors/1418329017p7/805172.jpg;Author o 'SEXY' iction - I write about Strong Heroines w/ Heart. Please consider joining my mailing list: a target=;United Kingdom;Europe;6
4080;John Chua;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;;Spain;Europe;7
4081;Sara Talis O'Brien;female;https://images.gr-assets.com/authors/1412832299p7/7406381.jpg;Raven is the author o several interracial and Arican-American romances including her debut series ;Germany;Europe;2
4082;Ha Jin;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
4083;William Hjortsberg;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
4084;Melissa M. Garcia;female;https://images.gr-assets.com/authors/1420065376p7/10777631.jpg;Keep In Touch With MeIG: @iamgenesiswoodsTwitter: @iamgenesiswoodsa target=;Italy;Europe;10
4085;Alice Kaplan;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
4086;Robert Knopf;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
4087;Alice Vachss;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
4088;Judy Bentley;female;https://images.gr-assets.com/authors/1558343098p7/7115304.jpg;Michelle Onuorah is the award-winning author o  Type N   Double Identity  and  Wanna Be on Top?  Originally rom Maryland Michelle grew up with a love o storytelling. She wrote down some o her stories in a notebook and continued to write or un. At the tender age o thirteen she wrote her irst book  Double Identity  and got it published the next year. Her debut novel =;South Africa;Africa;1
4089;John W. Coakley;female;https://images.gr-assets.com/authors/1444359131p7/7350639.jpg;Novelist. Traveler. Reader. Indie-girl. Book Lover. Writer. Coee Drinker. Early Bird.Feminist.Lie: Snatch it. Rock it. Brilliantly.;Germany;Europe;2
